portfolio,split_date,factor,beta,mse_static,mae_static,mse_regime,mae_regime,delta_mse,delta_mae,pct_mse_improvement,dm_se_stat,dm_se_pvalue,dm_ae_stat,dm_ae_pvalue,rsq_static,rsq_augmented,rsq_lift,n_train,n_test
Qnt 3,2010-01-01,HML,0.21385380846526914,0.003076358951206749,0.04255692718518052,0.0030808413506717355,0.04259572238376654,4.48239946498636e-06,3.8795198586023816e-05,-0.14570469623605106,-0.5479041523730027,0.5837577174953585,-0.6925555201665626,0.48858853226497523,0.9778836850559588,0.978581579849298,0.0006978947933392599,996,191
Qnt 3,2010-01-01,UMD,-0.014909875289706581,0.003076358951206749,0.04255692718518052,0.0030749411386281345,0.04254903087331255,-1.417812578614723e-06,-7.896311867969241e-06,0.046087358500820075,1.8090064161555233,0.0704500065678455,1.568813118118292,0.11669149083732178,0.9778836850559588,0.978581579849298,0.0006978947933392599,996,191
Qnt 4,2010-01-01,Mkt-RF,1.0529501239585055,0.00250693140052356,0.0377913612565445,0.002542760938709751,0.03773933812880314,3.5829538186190734e-05,-5.202312774136436e-05,-1.42921893190647,-0.558817395202371,0.5762863494443562,0.16536704686119075,0.8686550893469238,0.9704420610309651,0.9709191314811155,0.0004770704501504408,996,191
Qnt 4,2010-01-01,SMB,0.29572434575338774,0.00250693140052356,0.0377913612565445,0.002506660527543198,0.03785764345975102,-2.7087298036217525e-07,6.628220320651496e-05,0.010804961807315699,0.08122495555991363,0.9352630534169097,-1.7628505646218042,0.07792569661862814,0.9704420610309651,0.9709191314811155,0.0004770704501504408,996,191
Qnt 4,2010-01-01,HML,0.12925744977392561,0.00250693140052356,0.0377913612565445,0.0025086216479670038,0.03779890027686311,1.6902474434437112e-06,7.539020318608758e-06,-0.06742296351191386,-0.36637035655263783,0.7140887363852815,-0.22550914991044343,0.8215832080827179,0.9704420610309651,0.9709191314811155,0.0004770704501504408,996,191
Qnt 4,2010-01-01,UMD,-0.0016240886507944904,0.00250693140052356,0.0377913612565445,0.0025067940124932583,0.0377906500769796,-1.3738803030178062e-07,-7.111795649050734e-07,0.005480326676393611,1.8157109416708965,0.06941472474291199,1.2944873322969963,0.1954971421058651,0.9704420610309651,0.9709191314811155,0.0004770704501504408,996,191
Hi 20,2010-01-01,Mkt-RF,0.9872847343896859,0.0017513312455853293,0.03260043367186022,0.0017694437730728253,0.03241453106930408,1.811252748749599e-05,-0.0001859026025561386,-1.0342148313263506,-0.3857290408815786,0.6996973526754555,0.6293913432970138,0.5290928839250926,0.996625649468676,0.9967354702451556,0.00010982077647958555,996,191
Hi 20,2010-01-01,SMB,-0.16736627383709035,0.0017513312455853293,0.03260043367186022,0.0017492064732636606,0.032550850996096586,-2.1247723216686904e-06,-4.9582675763631956e-05,0.12132326920019917,1.3130725295238634,0.1891585094172532,2.3506677065117483,0.018739760740317912,0.996625649468676,0.9967354702451556,0.00010982077647958555,996,191
Hi 20,2010-01-01,HML,-0.014655470765004841,0.0017513312455853293,0.03260043367186022,0.001751345048894898,0.03260377216603472,1.3803309568700267e-08,3.3384941744984964e-06,-0.0007881609834515874,-0.032741890368669056,0.973880418101958,-0.8702870834269724,0.3841435359050469,0.996625649468676,0.9967354702451556,0.00010982077647958555,996,191
Hi 20,2010-01-01,UMD,-0.006560411790504157,0.0017513312455853293,0.03260043367186022,0.001750909521405613,0.032596496880560696,-4.21724179716209e-07,-3.936791299521958e-06,0.024080206458902097,1.7685374944348482,0.07697108974636846,1.78088713849722,0.07493089014669252,0.996625649468676,0.9967354702451556,0.00010982077647958555,996,191
Lo 10,2010-01-01,Mkt-RF,0.9743777280455955,0.003554220766433974,0.04541003490401395,0.003602388261572195,0.04572402903701377,4.8167495138221224e-05,0.0003139941329998244,-1.3552195629802901,-0.7619544344155867,0.4460871998013487,-1.0831295807131989,0.27875091079269976,0.8916834366639307,0.8961762569773946,0.0044928203134638744,996,191
Lo 10,2010-01-01,SMB,1.5859724271720217,0.003554220766433974,0.04541003490401395,0.0034839731196874314,0.04517989821235953,-7.024764674654245e-05,-0.00023013669165442008,1.9764570453799757,2.247272619300098,0.02462260963261831,1.145402481947102,0.2520424706841542,0.8916834366639307,0.8961762569773946,0.0044928203134638744,996,191
Lo 10,2010-01-01,HML,0.746510287445086,0.003554220766433974,0.04541003490401395,0.003579719243345983,0.04557493114194166,2.5498476912009117e-05,0.00016489623792770997,-0.7174139871337336,-0.8935089098163722,0.37158470288674894,-0.8655255013952275,0.3867504253334213,0.8916834366639307,0.8961762569773946,0.0044928203134638744,996,191
Lo 10,2010-01-01,UMD,-0.11905870301340257,0.003554220766433974,0.04541003490401395,0.0035387617485241247,0.04532394641187164,-1.545901790984917e-05,-8.608849214231107e-05,0.4349481623607623,2.101284320278221,0.0356160153262961,2.1540811923967085,0.031233805194956332,0.8916834366639307,0.8961762569773946,0.0044928203134638744,996,191
2-Dec,2010-01-01,Mkt-RF,1.0599551127878317,0.004107485109241557,0.050121378182888636,0.004157197691326079,0.05017013642419855,4.971258208452244e-05,4.8758241309912465e-05,-1.210292448113143,-0.6728847893810017,0.5010205897658382,-0.1539028332634403,0.8776863501011809,0.9606198883913937,0.9617397666408507,0.0011198782494570292,996,191
2-Dec,2010-01-01,SMB,1.2597848844667334,0.004107485109241557,0.050121378182888636,0.004065017093444251,0.050039948441953794,-4.246801579730567e-05,-8.142974093484218e-05,1.0339177055506683,1.5075874560588787,0.1316601451860957,0.5070896720315251,0.6120919013226609,0.9606198883913937,0.9617397666408507,0.0011198782494570292,996,191
2-Dec,2010-01-01,HML,0.47166847737781614,0.004107485109241557,0.050121378182888636,0.004118730835063467,0.05016668899327923,1.1245725821910392e-05,4.53108103905947e-05,-0.2737861616736793,-0.5704304497671038,0.5683857819515941,-0.37001555162259264,0.7113709029705246,0.9606198883913937,0.9617397666408507,0.0011198782494570292,996,191
2-Dec,2010-01-01,UMD,-0.041763409114528915,0.004107485109241557,0.050121378182888636,0.004102999398627094,0.05009814049826943,-4.485710614462492e-06,-2.3237684619203947e-05,0.10920820149463119,1.7814327414104458,0.0748417834265187,1.6493452287004988,0.09907692870077955,0.9606198883913937,0.9617397666408507,0.0011198782494570292,996,191
3-Dec,2010-01-01,Mkt-RF,1.0690325825091112,0.0037094627453633793,0.04683005424840724,0.003756540083952537,0.046729930607887694,4.707733858915755e-05,-0.0001001236405195477,-1.269114743044706,-0.6320569006679269,0.5273496966748765,0.31272215393033903,0.754491762765616,0.9767172568763901,0.9768747113237101,0.00015745444731996017,996,191
3-Dec,2010-01-01,SMB,1.0103350176415118,0.0037094627453633793,0.04683005424840724,0.0036885194667783776,0.04684025774261522,-2.0943278585001685e-05,1.020349420798039e-05,0.5645906165570637,1.3587029846050684,0.174240725965761,-0.07898724292939227,0.9370427700265085,0.9767172568763901,0.9768747113237101,0.00015745444731996017,996,191
3-Dec,2010-01-01,HML,0.37036207584472264,0.0037094627453633793,0.04683005424840724,0.0037188957614065774,0.046840330497972336,9.433016043198118e-06,1.027624956509432e-05,-0.2542960177990427,-0.612114470612782,0.5404620241271954,-0.10761862703965844,0.9142982205666443,0.9767172568763901,0.9768747113237101,0.00015745444731996017,996,191
3-Dec,2010-01-01,UMD,-0.0580140919551729,0.0037094627453633793,0.04683005424840724,0.0037034811876683043,0.04679522147937703,-5.981557695074972e-06,-3.483276903021304e-05,0.16125132143601076,1.7584146391757987,0.07867698406595602,1.781901486858849,0.0747652980411515,0.9767172568763901,0.9768747113237101,0.00015745444731996017,996,191
4-Dec,2010-01-01,Mkt-RF,1.0422787998063114,0.0034657771661424394,0.044226647953068805,0.003512068407104968,0.04434129208273716,4.629124096252853e-05,0.00011464412966835646,-1.3356669729015698,-0.6525634596910826,0.5140377489381529,-0.37088365296695824,0.7107241912509739,0.9753623557378998,0.9756593698368224,0.0002970140989226877,996,191
4-Dec,2010-01-01,SMB,0.9026939108200818,0.0034657771661424394,0.044226647953068805,0.003449114092634864,0.04426842541902517,-1.6663073507575555e-05,4.177746595636356e-05,0.48078894599338245,1.354899012208222,0.17544973442443323,-0.3644178836958459,0.7155459830061159,0.9753623557378998,0.9756593698368224,0.0002970140989226877,996,191
4-Dec,2010-01-01,HML,0.32139731692175694,0.0034657771661424394,0.044226647953068805,0.0034726324343068438,0.044245289557399786,6.855268164404366e-06,1.8641604330980888e-05,-0.1977988726850139,-0.5189645615886487,0.6037854543550703,-0.23181870590145742,0.8166788275721188,0.9753623557378998,0.9756593698368224,0.0002970140989226877,996,191
4-Dec,2010-01-01,UMD,-0.00922778872277031,0.0034657771661424394,0.044226647953068805,0.0034648663152824183,0.0442203582296878,-9.108508600211285e-07,-6.289723381007473e-06,0.026281287467622882,1.8191698898069233,0.068885515034248,2.0277709231405203,0.0425836332785694,0.9753623557378998,0.9756593698368224,0.0002970140989226877,996,191
5-Dec,2010-01-01,Mkt-RF,1.0567639553314312,0.0033543720336248915,0.04400251845076643,0.003411822504147183,0.044051197040693456,5.745047052229139e-05,4.867858992702728e-05,-1.7127041945972736,-0.8118038912523564,0.4169041688923165,-0.15384005547944568,0.8777358500526591,0.9780689347830602,0.9784827539252,0.0004138191421397819,996,191
5-Dec,2010-01-01,SMB,0.7164878080335192,0.0033543720336248915,0.04400251845076643,0.003347295374002007,0.04407408763114006,-7.076659622884483e-06,7.156918037363319e-05,0.21096823941848553,0.7733820570555784,0.4392963057266508,-0.8469204078745788,0.3970394865437923,0.9780689347830602,0.9784827539252,0.0004138191421397819,996,191
5-Dec,2010-01-01,HML,0.19124562265261186,0.0033543720336248915,0.04400251845076643,0.003356694761753396,0.044029399410955516,2.322728128504453e-06,2.688096018908792e-05,-0.06924479769151917,-0.3106238251955148,0.7560866126936885,-0.5386834210185487,0.5901053152700726,0.9780689347830602,0.9784827539252,0.0004138191421397819,996,191
5-Dec,2010-01-01,UMD,-0.014620271231180315,0.0033543720336248915,0.04400251845076643,0.0033528500680205914,0.043993845065512203,-1.521965604300065e-06,-8.673385254225063e-06,0.04537259400697297,1.8464222231108438,0.06483092290209957,1.7602556449642555,0.07836447102554911,0.9780689347830602,0.9784827539252,0.0004138191421397819,996,191
6-Dec,2010-01-01,Mkt-RF,1.0720959924247768,0.0029247910918680504,0.04174651275258101,0.002972504746078775,0.0418447340545944,4.7713654210724665e-05,9.822130201338902e-05,-1.6313525551751518,-0.6932087525918466,0.48817855618716743,-0.30680968567339445,0.7589882355018795,0.96386032032221,0.964835809147267,0.000975488825056936,996,191
6-Dec,2010-01-01,SMB,0.4970423342143776,0.0029247910918680504,0.04174651275258101,0.002919804842852156,0.04176478246854078,-4.986249015894503e-06,1.8269715959771948e-05,0.17048222793614326,0.8263903203403086,0.4085827125758532,-0.286811938995382,0.7742563208433191,0.96386032032221,0.964835809147267,0.000975488825056936,996,191
6-Dec,2010-01-01,HML,0.23042584523811827,0.0029247910918680504,0.04174651275258101,0.0029311863519449555,0.04178061633815438,6.395260076905076e-06,3.410358557336818e-05,-0.2186569869788701,-0.734450699542291,0.46267409671677373,-0.5647786453445932,0.5722243336937727,0.96386032032221,0.964835809147267,0.000975488825056936,996,191
6-Dec,2010-01-01,UMD,-0.015841313912493632,0.0029247910918680504,0.04174651275258101,0.002923392220316388,0.04173744101196423,-1.3988715516625484e-06,-9.071740616782564e-06,0.047828084390434046,1.766194267837153,0.07736326240587732,1.6982891501125374,0.08945320150065217,0.96386032032221,0.964835809147267,0.000975488825056936,996,191
7-Dec,2010-01-01,Mkt-RF,1.061284927634214,0.002829682068810947,0.039949818646313,0.0028746115963168813,0.03997618231593545,4.492952750593431e-05,2.6363669622449237e-05,-1.5877941907733129,-0.6453527242763296,0.518698632501778,-0.08310280607088594,0.9337697946445955,0.9633071257064745,0.9637897599848616,0.00048263427838712847,996,191
7-Dec,2010-01-01,SMB,0.40764097101279195,0.002829682068810947,0.039949818646313,0.002827671825385163,0.03999589758821617,-2.0102434257840765e-06,4.607894190317152e-05,0.07104131760741571,0.4129623980820328,0.6796341633088017,-0.8855060301242225,0.37588376875464835,0.9633071257064745,0.9637897599848616,0.00048263427838712847,996,191
7-Dec,2010-01-01,HML,0.15314883074459018,0.002829682068810947,0.039949818646313,0.0028312872974732553,0.03995189553660954,1.6052286623082813e-06,2.0768902965415115e-06,-0.056728233888933326,-0.2704920525321686,0.7867817302909099,-0.0536988513925294,0.9571750979392677,0.9633071257064745,0.9637897599848616,0.00048263427838712847,996,191
7-Dec,2010-01-01,UMD,0.022314265841404474,0.002829682068810947,0.039949818646313,0.0028317859518352624,0.039962257544868124,2.1038830243153873e-06,1.2438898555122702e-05,-0.0743505091085888,-1.8756017813957662,0.06070998162265062,-1.6524394389939183,0.09844500125684363,0.9633071257064745,0.9637897599848616,0.00048263427838712847,996,191
8-Dec,2010-01-01,Mkt-RF,1.047454511838676,0.0023735089713651275,0.03703934218549591,0.0024038510691155876,0.03694289767192481,3.0342097750460113e-05,-9.64445135711034e-05,-1.2783645697790982,-0.49615742404058955,0.6197833471618535,0.3082071010948016,0.7579247494178072,0.9607380751706169,0.9613089676133463,0.0005708924427293427,996,191
8-Dec,2010-01-01,SMB,0.23187086750747923,0.0023735089713651275,0.03703934218549591,0.0023739052400074956,0.03709330519700449,3.962686423680632e-07,5.3963011508575964e-05,-0.016695476914087612,-0.15416114607952677,0.8774826768431132,-1.8316177629950112,0.06700838849161528,0.9607380751706169,0.9613089676133463,0.0005708924427293427,996,191
8-Dec,2010-01-01,HML,0.11714794245560034,0.0023735089713651275,0.03703934218549591,0.002375236197541546,0.037038067597071546,1.7272261764182846e-06,-1.2745884243672845e-06,-0.07277099843548801,-0.4325781290949973,0.6653212811826605,0.04148399148738162,0.9669100548104612,0.9607380751706169,0.9613089676133463,0.0005708924427293427,996,191
8-Dec,2010-01-01,UMD,-0.01621159271830193,0.0023735089713651275,0.03703934218549591,0.002372231248278392,0.037033106475075725,-1.2777230867355022e-06,-6.235710420188223e-06,0.05383266303816065,1.7636968306807221,0.07778303501117767,1.1359238376774377,0.25598844085802686,0.9607380751706169,0.9613089676133463,0.0005708924427293427,996,191
9-Dec,2010-01-01,Mkt-RF,1.0316571145733247,0.0020366020836426616,0.03411998622763305,0.002072762025627846,0.034031675242406266,3.615994198518432e-05,-8.831098522678327e-05,-1.7755035348146522,-0.6407450753417099,0.5216883231478633,0.2858114606032963,0.7750225298376059,0.9678901084114458,0.9681020363260334,0.00021192791458757299,996,191
9-Dec,2010-01-01,SMB,0.06202045150276045,0.0020366020836426616,0.03411998622763305,0.002036890139422963,0.034134761342809454,2.8805578030158263e-07,1.477511517640473e-05,-0.014143940174428516,-0.45392956514032407,0.6498795231963552,-1.8757080760184415,0.06069537634946642,0.9678901084114458,0.9681020363260334,0.00021192791458757299,996,191
9-Dec,2010-01-01,HML,0.11039285251393252,0.0020366020836426616,0.03411998622763305,0.002037144360335754,0.0341260178021954,5.422766930925603e-07,6.0315745623526484e-06,-0.026626541210379474,-0.15005362700950262,0.8807223059360503,-0.21087388549145983,0.8329856822719921,0.9678901084114458,0.9681020363260334,0.00021192791458757299,996,191
9-Dec,2010-01-01,UMD,-0.019223913398998798,0.0020366020836426616,0.03411998622763305,0.002035215287749421,0.03411482110588472,-1.3867958932405576e-06,-5.1651217483281164e-06,0.06809361064583307,1.7554764356579673,0.07917784786829296,0.792258317019523,0.4282100710195844,0.9678901084114458,0.9681020363260334,0.00021192791458757299,996,191
Hi 10,2010-01-01,Mkt-RF,0.9783407965931645,0.001743755505404363,0.032804264177127354,0.001759097174886497,0.03259895636626193,1.5341669482134106e-05,-0.0002053078108654252,-0.8798062248168499,-0.33753252284749763,0.7357154994055566,0.7005885135659345,0.4835598488093702,0.9909381478293161,0.9911561897399682,0.00021804191065211143,996,191
Hi 10,2010-01-01,SMB,-0.21599307664880646,0.001743755505404363,0.032804264177127354,0.0017407444974211683,0.03274070125668917,-3.011007983194647e-06,-6.356292043818712e-05,0.17267374777385538,1.4416465042077107,0.1494021222188453,2.3336534172840246,0.019613877112876654,0.9909381478293161,0.9911561897399682,0.00021804191065211143,996,191
Hi 10,2010-01-01,HML,-0.03715841949904003,0.001743755505404363,0.032804264177127354,0.0017438350922223617,0.03281411285917604,7.958681799875855e-08,9.848682048688162e-06,-0.004564104185024666,-0.07539709144238473,0.9398987733173054,-1.0194377732416,0.3079951810597259,0.9909381478293161,0.9911561897399682,0.00021804191065211143,996,191
Hi 10,2010-01-01,UMD,-0.0045283329214064125,0.001743755505404363,0.032804264177127354,0.0017434680381043454,0.03280216731080996,-2.874673000175486e-07,-2.0968663173928648e-06,0.016485527880864652,1.7720141471002235,0.07639220887160159,1.3695830459483438,0.17081709494447983,0.9909381478293161,0.9911561897399682,0.00021804191065211143,996,191
